,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,release_date,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
649,2008,Pineapple Express,tt0910936,R,111,Action|Comedy|Crime,7.0,64.0,A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.,262683,2008-08-06,377.0,233.0,1530.0,0,1
650,2008,WALL·E,tt0910970,G,98,Animation|Adventure|Family,8.39999962,94.0,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",752912,2008-06-27,1049.0,424.0,1325.0,25,38
651,2008,The Boy in the Striped Pajamas,tt0914798,PG-13,94,Drama|War,7.80000019,55.0,"Set during WWII, a story seen through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, whose forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.",139415,2008-11-26,402.0,184.0,1086.0,0,1
652,2010,Unthinkable,tt0914863,R,97,Drama|Thriller,7.099999900000001,,A psychological thriller centered around a black-ops interrogator and an FBI agent who press a suspect terrorist into divulging the location of three nuclear weapons set to detonate in the U.S.,73530,2010-05-26,257.0,56.0,1652.0,0,0
653,2008,Doubt,tt0918927,PG-13,104,Drama|Mystery,7.5,68.0,A Catholic school principal questions a priest's ambiguous relationship with a troubled young student.,102109,2008-12-25,326.0,292.0,1703.0,3,35
654,2010,Harry Potter and the Deathly Hallows: Part 1,tt0926084,PG-13,146,Adventure|Family|Fantasy,7.69999981,65.0,"As Harry races against time and evil to destroy the Horcruxes, he uncovers the existence of three most powerful objects in the wizarding world: the Deathly Hallows.",346023,2010-11-19,624.0,430.0,530.0,0,9
655,2009,Precious,tt0929632,R,110,Drama,7.30000019,79.0,"In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.",89573,2009-11-20,277.0,321.0,1693.0,14,37
656,2010,Rabbit Hole,tt0935075,PG-13,91,Drama,7.0,76.0,Life for a happy couple is turned upside down after their young son dies in an accident.,41421,2011-01-28,147.0,250.0,3220.0,0,4
657,2010,The Last Airbender,tt0938283,PG,103,Action|Adventure|Family,4.19999981,20.0,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.",121974,2010-07-01,1391.0,280.0,368.0,0,0
658,2008,Tropic Thunder,tt0942385,R,107,Action|Comedy,7.0,71.0,"Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",315053,2008-08-13,578.0,309.0,770.0,3,14
659,2010,Salt,tt0944835,PG-13,100,Action|Crime|Mystery,6.4000001,65.0,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,252530,2010-07-23,516.0,329.0,1889.0,0,1
660,2011,Source Code,tt0945513,PG-13,93,Mystery|Romance|Sci-Fi,7.5,74.0,A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete.,394300,2011-04-01,577.0,527.0,796.0,0,0
661,2010,Black Swan,tt0947798,R,108,Drama|Thriller,8.0,79.0,"A committed dancer wins the lead role in a production of Tchaikovsky's ""Swan Lake"" only to find herself struggling to maintain her sanity.",568921,2010-12-17,1147.0,667.0,348.0,19,74
662,2012,The Amazing Spider-Man,tt0948470,PG-13,136,Action|Adventure,7.0,66.0,"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to solve the mystery of his parent's mysterious death.",464229,2012-07-03,1228.0,609.0,671.0,0,7
663,2008,Paris 36,tt0948535,PG-13,120,Drama|Music|Musical,6.599999900000001,40.0,"A man is charged with murder. He is Pigoil, the aging stage manager at Chansonia, a music hall in a Paris faubourg. His confession is a long flashback to New Year's Eve, 1935, when he ... See full summary И",2359,2008-09-24,19.0,71.0,,0,0
664,2008,The Happening,tt0949731,R,91,Sci-Fi|Thriller,5.0,34.0,"A science teacher, his wife, and a young girl struggle to survive a plague that causes those infected to commit suicide.",166805,2008-06-13,1271.0,323.0,525.0,0,0
665,2010,Robin Hood,tt0955308,PG-13,140,Action|Adventure|Drama,6.69999981,53.0,"In 12th century England, Robin and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",217281,2010-05-14,550.0,346.0,1702.0,0,5
666,2008,Revolutionary Road,tt0959337,R,119,Drama|Romance,7.30000019,69.0,A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.,157354,2009-01-23,419.0,327.0,684.0,2,20
667,2008,You Don't Mess with the Zohan,tt0960144,PG-13,113,Action|Comedy,5.5,54.0,An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.,160243,2008-06-06,383.0,198.0,1826.0,0,0
668,2009,The Young Victoria,tt0962736,PG,105,Biography|Drama|History,7.30000019,64.0,"A dramatization of the turbulent first years of Queen Victoria's rule, and her enduring romance with Prince Albert.",46857,2010-01-08,102.0,188.0,943.0,4,8
669,2008,"Angus, Thongs and Perfect Snogging",tt0963743,PG-13,100,Comedy|Drama|Romance,6.4000001,,"The story centers on a 14-year-old girl who keeps a diary about the ups and downs of being a teenager, including the things she learns about kissing.",20741,2008-07-25,66.0,40.0,973.0,0,1
670,2010,The Fighter,tt0964517,R,116,Biography|Drama|Sport,7.900000099999999,79.0,"A look at the early years of boxer ""Irish"" Micky Ward and his brother who helped train him before going pro in the mid 1980s.",284158,2010-12-17,391.0,411.0,1330.0,17,43
671,2011,Hugo,tt0970179,PG,126,Adventure|Drama|Family,7.5,83.0,"In Paris in 1931, an orphan named Hugo Cabret who lives in the walls of a train station is wrapped up in a mystery involving his late father and an automaton.",253493,2011-11-23,686.0,686.0,611.0,10,59
672,2008,The Day the Earth Stood Still,tt0970416,PG-13,104,Drama|Sci-Fi|Thriller,5.5,40.0,A remake of the 1951 classic sci-fi film about an alien visitor and his giant robot counterpart who visit Earth.,142415,2008-12-12,699.0,275.0,1054.0,0,0
673,2009,17 Again,tt0974661,PG-13,102,Comedy|Drama|Family,6.4000001,48.0,Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,150419,2009-04-17,184.0,190.0,1018.0,0,1
674,2012,Hitchcock,tt0975645,PG-13,98,Biography|Drama,6.80000019,55.0,The relationship between Alfred Hitchcock and his wife Alma Reville during the filming of Psycho (1960) in 1959 is explored.,62249,2012-12-14,219.0,399.0,3657.0,0,5
675,2008,The Reader,tt0976051,R,124,Drama|Romance,7.599999900000001,58.0,"Post-WWII Germany: Nearly a decade after his affair with an older woman came to a mysterious end, law student Michael Berg re-encounters his former lover as she defends herself in a war-crime trial.",195211,2009-01-30,375.0,297.0,1445.0,7,22
676,2008,Frozen River,tt0978759,R,97,Crime|Drama,7.19999981,82.0,"Takes place in the days before Christmas near a little-known border crossing on the Mohawk reservation between New York State and Quebec. Here, the lure of fast money from smuggling ... See full summary И",22153,2008-09-05,96.0,181.0,,1,7
677,2011,Sucker Punch,tt0978764,PG-13,110,Action|Fantasy,6.0999999,33.0,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",201947,2011-03-25,918.0,437.0,445.0,0,0
678,2011,The Adventures of Tintin,tt0983193,PG,107,Animation|Action|Adventure,7.400000099999999,68.0,Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor.,182309,2011-12-21,446.0,442.0,2512.0,3,11
679,2008,Valkyrie,tt0985699,PG-13,121,Drama|History|Thriller,7.099999900000001,56.0,A dramatization of the 20 July assassination and political coup plot by desperate renegade German Army officers against Hitler during World War II.,189396,2008-12-25,441.0,270.0,1482.0,0,0
680,2009,Sherlock Holmes,tt0988045,PG-13,128,Action|Adventure|Crime,7.599999900000001,57.0,Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.,491204,2009-12-25,624.0,416.0,417.0,2,4
681,2011,Hanna,tt0993842,PG-13,111,Action|Drama|Thriller,6.80000019,65.0,"A sixteen-year-old girl who was raised by her father to be the perfect assassin is dispatched on a mission across Europe, tracked by a ruthless intelligence agent and her operatives.",162193,2011-04-08,441.0,415.0,572.0,1,6
682,2013,The Wolf of Wall Street,tt0993846,R,180,Biography|Comedy|Crime,8.19999981,75.0,"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",829204,2013-12-25,1165.0,611.0,132.0,3,39
683,2008,Sex and the City,tt1000774,R,145,Comedy|Drama|Romance,5.5,53.0,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,101184,2008-05-30,474.0,226.0,1592.0,0,3
684,2009,He's Just Not That Into You,tt1001508,PG-13,129,Comedy|Drama|Romance,6.4000001,47.0,The Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.,135320,2009-02-06,203.0,159.0,1015.0,0,1
685,2008,Zack and Miri Make a Porno,tt1007028,R,101,Comedy|Romance,6.599999900000001,56.0,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",152992,2008-10-31,247.0,247.0,1364.0,0,0
686,2011,The Iron Lady,tt1007029,PG-13,105,Biography|Drama,6.4000001,54.0,"An elderly Margaret Thatcher talks to the imagined presence of her recently deceased husband as she struggles to come to terms with his death while scenes from her past life, from girlhood to British prime minister, intervene.",85175,2012-01-13,354.0,332.0,3169.0,8,16
687,2008,Slumdog Millionaire,tt1010048,R,120,Drama,8.0,86.0,"A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of ""Who Wants to be a Millionaire?""",661819,2008-12-25,1024.0,419.0,646.0,33,64
688,2009,Fast & Furious,tt1013752,PG-13,107,Action|Crime|Thriller,6.69999981,45.0,"Brian O'Conner, now working for the FBI in LA, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.",210049,2009-04-03,230.0,225.0,1342.0,0,0
689,2008,Milk,tt1013753,R,128,Biography|Drama|History,7.599999900000001,84.0,"The story of Harvey Milk, and his struggles as an American gay activist who fought for gay rights and became California's first openly gay elected official.",140251,2009-01-30,290.0,325.0,2268.0,18,55
690,2010,Alice in Wonderland,tt1014759,PG,108,Adventure|Family|Fantasy,6.5,53.0,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",317926,2010-03-05,742.0,453.0,311.0,6,21
691,2015,Child 44,tt1014763,R,137,Crime|Drama|Thriller,6.5,41.0,A disgraced member of the Russian military police investigates a series of child murders during the Stalin-era Soviet Union.,44993,2015-04-17,200.0,175.0,657.0,0,0
692,2008,The Sisterhood of the Traveling Pants 2,tt1018785,PG-13,119,Comedy|Drama|Family,6.19999981,63.0,"Carmen Lowell is working on the backstage of a play at Yale. When the lead actress, her friend Julia, invites her to Vermont with her to work on a play with a professional cast, she decides... See full summary »",22953,2008-08-06,33.0,71.0,1329.0,0,0
693,2009,A Serious Man,tt1019452,R,106,Comedy|Drama,7.0,79.0,"Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.",105694,2009-11-06,331.0,343.0,2027.0,1,23
694,2014,Selma,tt1020072,PG-13,128,Biography|Drama|Histor,7.5,89.0,"A chronicle of Martin Luther King's campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama in 1965.",64976,2015-01-09,214.0,367.0,489.0,2,20
695,2009,500 Days of Summer,tt1022603,PG-13,95,Comedy|Drama|Romance,7.69999981,76.0,"An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.",389802,2009-08-07,501.0,332.0,793.0,2,17
696,2008,Never Back Down,tt1023111,PG-13,110,Action|Drama|Sport,6.599999900000001,39.0,A frustrated and conflicted teenager arrives at a new highschool to discover an underground fightclub and meet a classmate who begins to coerce him into fighting.,82607,2008-03-14,184.0,139.0,1775.0,0,0
697,2010,The Way Back,tt1023114,PG-13,133,Adventure|Biography|Drama,7.30000019,66.0,"Siberian gulag escapees travel 4,000 miles by foot to freedom in India.",90396,2011-01-21,158.0,216.0,1689.0,0,1
698,2008,Il Divo,tt1023490,Not Rated,110,Biography|Drama,7.30000019,81.0,"The story of Italian politician Giulio Andreotti, who has served as Prime Minister of Italy seven times since the restoration of democracy in 1946.",12255,2008-05-28,47.0,132.0,,0,0
699,2012,Argo,tt1024648,R,120,Biography|Drama|History,7.69999981,86.0,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1980.",468444,2012-10-12,702.0,656.0,450.0,25,60
700,2007,Death Proof,tt1028528,Not Rated,113,Thriller,7.099999900000001,,"Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans.",215402,2007-05-31,592.0,213.0,666.0,0,0
701,2009,Hachi: A Dog's Tale,tt1028532,G,93,Drama|Family,8.10000038,,A college professor's bond with the abandoned dog he takes into his home.,168524,2010-03-12,313.0,83.0,1094.0,0,0
702,2010,Secretariat,tt1028576,PG,123,Biography|Drama|Family,7.19999981,61.0,"Penny Chenery Tweedy and colleagues guide her long-shot but precocious stallion to set, in 1973, the unbeaten record for winning the Triple Crown.",21429,2010-10-08,136.0,160.0,1077.0,0,0
703,2008,RocknRolla,tt1032755,R,114,Action|Crime|Thriller,7.30000019,53.0,"In London, a real-estate scam puts millions of pounds up for grabs, attracting some of the city's scrappiest tough guys and its more established underworld types, all of whom are looking to get rich quick. While the city's seasoned criminals vie for the cash, an unexpected player -- a drugged-out rock 'n' roller presumed to be dead but very much alive -- has a multi-million-dollar prize fall into... See full summary »",199241,2008-10-31,192.0,208.0,898.0,0,0
704,2011,The Descendants,tt1033575,R,115,Comedy|Drama,7.30000019,84.0,A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.,208797,2011-12-09,442.0,549.0,1680.0,10,48
705,2008,Defiance,tt1034303,R,137,Action|Drama|History,7.19999981,58.0,"Jewish brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters and endeavor to build a village in order to protect themselves and about 1,000 Jewish non-combatants.",119539,2009-01-16,239.0,199.0,1736.0,0,1
706,2009,Coco Before Chanel,tt1035736,PG-13,105,Biography|Drama,6.69999981,65.0,The story of Coco Chanel's rise from obscure beginnings to the heights of the fashion world.,32982,2009-11-06,66.0,165.0,,0,7
707,2010,The Book of Eli,tt1037705,R,118,Action|Adventure|Drama,6.900000099999999,53.0,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",235467,2010-01-15,572.0,325.0,1644.0,0,0
708,2009,The Proposal,tt1041829,PG-13,108,Comedy|Drama|Romance,6.69999981,48.0,A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.,235812,2009-06-19,277.0,223.0,689.0,1,5
709,2012,Silver Linings Playbook,tt1045658,R,122,Comedy|Drama|Romance,7.80000019,81.0,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",551547,2012-12-25,703.0,539.0,626.0,17,44
710,2008,Happy-Go-Lucky,tt1045670,R,118,Comedy|Drama|Romance,7.0,84.0,"A look at a few chapters in the life of Poppy, a cheery, colorful, North London schoolteacher whose optimism tends to exasperate those around her.",32861,2008-11-21,199.0,219.0,,8,22
711,2009,G.I. Joe: The Rise of Cobra,tt1046173,PG-13,118,Action|Adventure|Sci-Fi,5.80000019,32.0,"An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer.",177901,2009-08-07,534.0,250.0,1413.0,0,0
712,2009,Up,tt1049413,PG,96,Animation|Adventure|Comedy,8.30000019,88.0,"Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway.",698936,2009-05-29,713.0,411.0,1068.0,17,32
713,2009,The Imaginarium of Doctor Parnassus,tt1054606,PG-13,123,Adventure|Fantasy|Mystery,6.80000019,65.0,A traveling theater company gives its audience much more than they were expecting.,128632,2010-01-08,211.0,293.0,1866.0,1,5
714,2010,Life as We Know It,tt1055292,PG-13,114,Comedy|Drama|Romance,6.599999900000001,39.0,Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.,99020,2010-10-08,94.0,139.0,1347.0,0,0
715,2009,Transformers: Revenge of the Fallen,tt1055369,PG-13,150,Action|Adventure|Sci-Fi,6.0,35.0,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",330372,2009-06-24,1444.0,368.0,1266.0,0,2
716,2009,Invictus,tt1057500,PG-13,134,Biography|Drama|History,7.400000099999999,74.0,"Nelson Mandela, in his first term as the South African President, initiates a unique venture to unite the apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.",128628,2009-12-11,262.0,311.0,2004.0,0,11
717,2008,Cloverfield,tt1060277,PG-13,85,Action|Horror|Sci-Fi,7.0,64.0,A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.,307044,2008-01-18,2197.0,462.0,803.0,0,0
718,2014,Boyhood,tt1065073,R,165,Drama,7.900000099999999,100.0,"The life of Mason, from early childhood to his arrival at college.",278651,2014-08-15,850.0,558.0,736.0,39,68
719,2008,The Class,tt1068646,PG-13,128,Drama,7.5,92.0,Teacher and novelist FranЌois BЋgaudeau plays a version of himself as he negotiates a year with his racially mixed students from a tough Parisian neighborhood.,29948,2009-03-13,86.0,210.0,,0,4
720,2008,Departures,tt1069238,PG-13,130,Drama|Music,8.10000038,68.0,A newly unemployed cellist takes a job preparing the dead for funerals.,39872,2009-06-19,119.0,165.0,,0,0
721,2012,Skyfall,tt1074638,PG-13,143,Action|Adventure|Thriller,7.80000019,81.0,"Bond's loyalty to M is tested when her past comes back to haunt her. Whilst MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",536992,2012-11-09,1505.0,755.0,543.0,16,39
722,2009,Ajami,tt1077262,,124,Crime|Drama,7.400000099999999,82.0,Ajami is the religiously mixed community of Muslims and Christians in Tel Aviv. These are five stories about the everyday life in Ajami.,5173,2010-03-26,32.0,101.0,,0,0
723,2012,Dark Shadows,tt1077368,PG-13,113,Comedy|Fantasy|Horror,6.19999981,55.0,"An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection.",205409,2012-05-11,483.0,528.0,937.0,0,1
724,2009,My Sister's Keeper,tt1078588,PG-13,109,Drama,7.400000099999999,51.0,Anna Fitzgerald looks to earn medical emancipation from her parents who until now have relied on their youngest child to help their leukemia-stricken daughter Kate remain alive.,76840,2009-06-26,187.0,146.0,819.0,0,0
725,2008,Rachel Getting Married,tt1084950,R,113,Drama|Romance,6.69999981,82.0,A young woman who has been in and out of rehab for the past 10 years returns home for the weekend for her sister's wedding.,41905,2008-11-07,282.0,232.0,4785.0,4,20
726,2013,Lone Survivor,tt1091191,R,121,Action|Biography|Drama,7.599999900000001,60.0,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",212612,2014-01-10,427.0,330.0,528.0,3,4
727,2009,Dragonball: Evolution,tt1098327,PG,85,Action|Adventure|Fantasy,2.70000005,45.0,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",58185,2009-04-10,528.0,131.0,1250.0,0,0
728,2008,Twilight,tt1099212,PG-13,122,Drama|Fantasy|Romance,5.19999981,56.0,A teenage girl risks everything when she falls in love with a vampire.,355587,2008-11-21,1539.0,349.0,326.0,3,4
729,2014,Foxcatcher,tt1100089,R,134,Biography|Drama|Sport,7.0,81.0,"Mark and Dave Schultz, U.S. Olympic Wrestling champions, join Team Foxcatcher led by multimillionaire John E. du Pont as they train for the 1988 games in Seoul - but John's emotional self-destruction threatens to consume them all.",112206,2015-01-16,293.0,445.0,1646.0,1,19
730,2010,TRON: Legacy,tt1104001,PG,125,Action|Adventure|Sci-Fi,6.80000019,49.0,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,269848,2010-12-17,670.0,469.0,876.0,2,8
731,2009,The Hangover,tt1119646,R,100,Comedy,7.80000019,73.0,"Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding.",599702,2009-06-05,622.0,335.0,549.0,3,8
732,2010,Blue Valentine,tt1120985,R,112,Drama|Romance,7.400000099999999,81.0,"The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.",147111,2011-01-28,291.0,378.0,619.0,1,11
733,2011,The Ides of March,tt1124035,R,101,Drama,7.099999900000001,67.0,An idealistic staffer for a new presidential candidate gets a crash course on dirty politics during his stint on the campaign trail.,193172,2011-10-07,288.0,424.0,1267.0,1,10
734,2008,The Wrestler,tt1125849,R,109,Drama|Sport,7.900000099999999,81.0,"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",256185,2009-01-30,549.0,390.0,1520.0,10,30
735,2010,Burlesque,tt1126591,PG-13,119,Drama|Music|Musical,6.4000001,47.0,A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,63348,2010-11-24,223.0,196.0,416.0,1,5
736,2009,Drag Me to Hell,tt1127180,PG-13,99,Comedy|Horror|Thriller,6.599999900000001,83.0,"A loan officer who evicts an old woman from her home finds herself the recipient of a supernatural curse. Desperate, she turns to a seer to try and save her soul, while evil forces work to push her to a breaking point.",162255,2009-05-29,697.0,399.0,1903.0,0,0
737,2010,Shutter Island,tt1130884,R,138,Mystery|Thriller,8.10000038,63.0,"In 1954, a U.S. marshal investigates the disappearance of a murderess who escaped from a hospital for the criminally insane.",826668,2010-02-19,979.0,495.0,256.0,0,6
738,2009,Jennifer's Body,tt1131734,R,102,Comedy|Horror,5.0999999,47.0,A newly possessed high school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?,95079,2009-09-18,295.0,300.0,1009.0,0,0
739,2011,Green Lantern,tt1133985,PG-13,114,Action|Adventure|Sci-Fi,5.5999999,39.0,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.",228575,2011-06-17,555.0,437.0,615.0,0,0
740,2009,Julie & Julia,tt1135503,PG-13,118,Biography|Drama|Romance,7.0,66.0,Julia Child's story of her start in the cooking profession is intertwined with blogger Julie Powell's 2002 challenge to cook all the recipes in Child's first book.,82470,2009-08-07,279.0,255.0,2196.0,4,17
741,2009,District 9,tt1136608,R,112,Action|Sci-Fi|Thriller,8.0,81.0,An extraterrestrial race forced to live in slum-like conditions on Earth suddenly finds a kindred spirit in a government agent who is exposed to their biotechnology.,546694,2009-08-14,1267.0,475.0,1360.0,8,40
742,2012,Frankenweenie,tt1142977,PG,87,Animation|Comedy|Family,7.0,74.0,"Young Victor conducts a science experiment to bring his beloved dog Sparky back to life, only to face unintended, sometimes monstrous, consequences.",77692,2012-10-05,171.0,377.0,,3,11
743,2009,Orphan,tt1148204,R,123,Horror|Mystery|Thriller,7.0,42.0,A husband and wife who recently lost their baby adopt a nine year-old girl who is not nearly as innocent as she claims to be.,148949,2009-07-24,384.0,267.0,1201.0,0,0
744,2009,The White Ribbon,tt1149362,R,144,Drama|Mystery,7.80000019,82.0,"Strange events happen in a small village in the north of Germany during the years before World War I, which seem to be ritual punishment. Who is responsible?",55126,2010-03-05,194.0,290.0,4473.0,6,14
745,2009,Public Enemies,tt1152836,R,140,Biography|Crime|Drama,7.0,70.0,"The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson and Pretty Boy Floyd during a booming crime wave in the 1930s.",236490,2009-07-01,589.0,359.0,1381.0,0,3
746,2009,"I Love You, Man",tt1155056,R,105,Comedy|Romance,7.0,70.0,"Friendless Peter Klaven goes on a series of man-dates to find a Best Man for his wedding. But, when his insta-bond with his new B.F.F. puts a strain on his relationship with his fiancée, can the trio learn to live happily ever after?",170179,2009-03-20,215.0,214.0,1537.0,0,1
747,2010,The Karate Kid,tt1155076,PG,140,Action|Drama|Family,6.19999981,61.0,"Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.",124385,2010-06-11,415.0,255.0,1143.0,0,2
748,2009,Zombieland,tt1156398,R,88,Adventure|Comedy|Horror,7.69999981,73.0,"A shy student trying to reach his family in Ohio, a gun-toting tough guy trying to find the last Twinkie, and a pair of sisters trying to get to an amusement park join forces to travel across a zombie-filled America.",399906,2009-10-02,557.0,447.0,700.0,0,1
749,2010,Biutiful,tt1164999,R,148,Drama|Romance,7.5,58.0,"This is the story of Uxbal, a man living in this world, but able to see his death, which guides his every move.",71560,2011-02-04,127.0,287.0,3441.0,0,6
750,2013,The Hobbit: The Desolation of Smaug,tt1170358,PG-13,161,Adventure|Fantasy,7.900000099999999,66.0,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",501493,2013-12-13,959.0,511.0,418.0,0,17
751,2015,Demolition,tt1172049,R,101,Drama,7.0,49.0,"A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son, he starts to rebuild, beginning with the demolition of the life he once knew.",49886,2016-04-08,92.0,204.0,269.0,0,0
752,2008,Revanche,tt1173745,Not Rated,121,Crime|Drama|Romance,7.599999900000001,84.0,Ex-con Alex plans to flee to the South with his girl after a robbery. But something terrible happens and revenge seems inevitable.,11561,2008-05-16,44.0,127.0,,0,2
753,2009,An Education,tt1174732,PG-13,100,Drama,7.30000019,85.0,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",114346,2010-02-05,241.0,279.0,2183.0,5,36
754,2010,All Good Things,tt1175709,R,101,Crime|Drama|Mystery,6.30000019,57.0,"Mr. David Marks was suspected but never tried for killing his wife Katie who disappeared in 1982, but the truth is eventually revealed.",42900,2010-12-09,69.0,139.0,1674.0,0,0
755,2016,10 Cloverfield Lane,tt1179933,PG-13,104,Drama|Horror|Mystery,7.30000019,76.0,"After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",169084,2016-03-11,505.0,453.0,104.0,0,5
756,2011,The Lincoln Lawyer,tt1189340,R,118,Crime|Drama|Thriller,7.30000019,63.0,"Mick Haller is a defense lawyer who works out of his Lincoln. When a wealthy Realtor is accused of assaulting a prostitute, Haller is asked to defend him. The man claims that the woman is ... See full summary »",178244,2011-03-18,204.0,275.0,1630.0,0,0
757,2009,2012,tt1190080,PG-13,158,Action|Adventure|Sci-Fi,5.80000019,49.0,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,291888,2009-11-13,1057.0,368.0,1358.0,0,2
758,2011,Rango,tt1192628,PG,107,Animation|Adventure|Comedy,7.19999981,75.0,"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",190394,2011-03-04,339.0,363.0,2241.0,12,16
